bb_status_1,outcome,weekday,events2,hr
6,1,0,1,1
1,2,1,0,20
6,2,2,7,0
1,2,2,18,13
1,1,2,1,0
1,0,0,0,0
2,1,1,0,15
1,0,3,0,23
4,2,2,7,12
1,2,0,0,0
2,1,4,13,7
1,2,0,7,0
6,2,3,7,0
1,0,3,0,0
4,2,2,10,12
3,2,2,0,20
1,1,1,0,0
3,1,2,0,14
1,1,3,3,19
1,0,3,10,13
1,2,4,9,12
1,1,3,1,0
1,2,2,0,14
5,2,2,1,14
1,1,3,0,12
2,0,3,4,14
1,2,2,6,12
1,1,0,4,0
1,2,0,4,23
6,0,2,9,14
1,0,0,1,14
2,1,4,0,14
1,1,3,0,11
4,2,2,11,13
1,0,2,0,16
1,1,2,5,0
6,0,3,0,15
1,0,3,0,0
1,0,0,10,0
1,2,1,0,0
1,2,2,0,0
3,1,2,0,15
2,1,1,1,14
6,1,3,0,12
1,1,2,0,0
2,0,4,14,0
6,0,1,10,0
1,2,1,0,13
0,0,4,0,14
5,0,4,7,13
5,0,1,16,13
1,0,2,0,0
1,0,2,0,14
4,2,1,11,13
3,1,1,3,17
1,1,3,3,17
3,1,0,9,6
2,0,3,9,13
1,1,2,0,18
1,0,3,6,14
1,1,3,0,14
1,1,1,0,13
1,2,2,6,0
1,0,1,5,0
5,2,4,0,13
1,2,3,4,12
1,1,3,3,23
1,1,4,0,13
1,1,4,0,14
0,1,4,9,13
1,1,3,10,13
1,1,4,1,1
1,2,0,6,0
1,2,3,0,23
4,2,4,0,12
1,2,2,0,14
1,0,3,9,14
1,0,4,0,13
1,1,3,4,14
2,0,4,12,13
1,0,3,6,14
1,1,2,3,19
0,1,4,0,13
2,2,3,0,13
6,1,2,3,18
1,2,2,12,12
2,1,3,3,13
3,1,2,17,18
1,1,1,0,10
1,1,4,0,15
1,0,3,0,16
2,2,4,0,13
5,1,2,0,19
1,0,3,0,0
1,1,1,11,5
1,2,4,0,19
1,2,0,0,0
1,0,2,14,0
5,1,2,0,18
0,0,3,5,14
5,1,2,0,18
3,0,2,14,13
1,1,4,0,14
6,2,3,5,0
1,2,3,0,4
5,2,3,10,12
6,0,0,15,15
6,1,3,0,12
5,2,3,0,14
2,1,1,11,14
1,2,3,9,0
5,0,3,4,0
1,2,2,5,0
4,2,3,7,13
1,2,3,0,0
4,2,2,10,12
6,1,3,4,13
1,1,0,0,0
3,0,3,0,12
6,1,0,0,18
1,1,3,3,13
5,2,3,0,15
6,0,3,16,12
1,1,0,0,23
6,0,2,0,16
4,0,3,0,15
6,0,3,16,12
3,2,2,8,14
1,1,0,0,14
1,1,2,0,0
1,0,3,0,0
1,0,3,0,16
3,1,4,2,15
1,0,3,15,15
1,2,1,5,0
1,1,2,0,5
1,0,2,0,16
2,2,3,0,15
1,2,0,0,23
3,1,0,0,0
1,0,3,4,14
1,1,2,0,0
4,1,4,0,13
1,0,2,9,0
3,2,1,16,13
6,1,1,9,14
3,1,3,1,15
5,2,4,0,14
5,0,3,18,12
1,1,1,0,14
1,1,2,20,0
1,2,0,11,0
6,1,2,3,19
3,0,4,4,14
1,0,0,9,15
1,2,2,0,16
1,1,4,16,14
1,0,3,0,16
1,2,3,0,21
1,1,1,3,20
5,2,1,6,13
4,0,0,9,14
1,1,2,2,15
1,1,1,3,23
1,1,3,0,13
1,1,3,3,21
1,1,4,3,18
5,1,2,3,18
1,1,2,5,0
1,1,2,3,20
4,2,3,4,13
5,1,2,20,23
3,1,2,18,13
0,0,1,1,15
1,0,1,0,0
1,1,1,9,6
1,2,3,15,14
6,2,3,0,0
1,0,4,1,14
5,1,4,2,14
1,2,2,0,16
3,2,2,0,14
4,2,1,10,15
6,2,3,5,0
5,0,3,4,13
1,2,2,14,14
1,1,2,0,19
1,1,1,3,19
1,1,1,3,15
2,1,3,0,14
5,1,4,2,14
5,1,1,0,18
1,1,0,0,0
1,0,1,0,5
6,0,3,0,0
3,0,2,0,15
2,1,1,0,14
5,1,4,0,4
1,1,1,17,4
1,2,0,6,0
4,2,4,1,15
1,2,0,0,0
1,1,1,3,21
5,1,2,0,15
4,0,2,15,14
1,1,2,17,18
3,2,1,8,14
1,1,1,3,14
1,2,4,9,12
2,0,3,12,13
1,2,2,16,5
6,0,3,16,12
1,1,2,3,18
2,0,3,11,13
1,0,1,0,0
1,0,2,10,0
2,2,2,0,15
1,1,3,3,16
0,0,1,11,14
1,0,3,0,15
1,2,4,1,14
6,2,0,14,5
1,2,0,1,14
1,1,4,0,13
5,0,2,0,18
1,1,3,17,4
1,1,4,3,17
5,2,3,0,14
5,2,0,1,14
1,1,0,5,0
1,2,4,1,14
0,0,2,0,15
0,0,2,0,15
1,0,1,0,23
1,0,4,0,5
1,2,3,1,14
6,2,2,12,12
1,1,2,3,18
1,0,0,6,0
4,2,1,11,14
3,1,0,3,14
0,1,4,0,13
1,0,4,1,14
1,2,4,5,0
5,1,3,0,14
1,1,1,0,10
2,1,2,1,15
1,0,1,15,14
1,1,2,1,0
1,2,3,0,20
5,0,3,4,14
3,1,2,0,0
1,1,1,3,19
4,1,3,0,15
1,2,0,7,0
1,1,3,3,16
1,1,6,0,21
3,2,3,9,13
1,0,3,11,23
4,2,4,4,13
1,1,0,4,0
1,1,4,0,16
3,1,1,11,5
1,1,1,3,23
3,1,3,11,13
6,2,2,7,12
6,0,3,0,0
0,1,2,11,13
6,0,1,0,14
1,1,4,0,0
1,0,3,8,0
1,2,2,0,0
2,1,4,0,13
3,0,3,0,13
1,1,3,3,23
1,0,0,10,0
1,1,0,0,1
1,1,1,3,18
5,1,4,2,14
1,1,0,0,0
1,1,3,5,0
6,1,3,9,6
1,0,3,11,23
3,0,1,0,5
1,0,2,0,0
2,1,2,3,19
2,1,2,0,13
1,1,1,3,18
1,0,4,14,0
1,2,1,15,15
5,0,3,4,13
4,0,3,0,15
5,2,1,18,13
3,1,0,3,20
1,1,2,7,0
1,1,2,3,22
1,1,3,5,0
3,1,1,3,14
5,1,3,3,17
5,1,3,0,14
1,0,3,0,16
1,1,1,17,4
1,0,1,0,13
6,1,2,3,13
1,1,0,0,19
1,0,2,9,0
1,1,3,0,12
1,2,2,10,15
1,0,3,6,13
1,2,4,16,5
2,1,1,17,4
3,1,2,0,0
5,1,2,0,14
1,1,3,3,14
1,0,0,6,0
4,1,1,0,4
2,1,0,1,1
3,1,0,1,1
1,2,2,0,4
1,1,0,0,1
0,1,2,3,17
1,0,1,11,5
1,2,4,9,12
0,2,1,1,0
5,2,3,10,12
0,0,2,11,13
3,0,3,4,12
1,1,2,3,20
5,2,4,4,12
1,0,2,0,0
1,1,2,7,0
5,0,3,18,12
0,1,2,0,15
1,2,0,0,23
6,2,3,7,13
1,1,3,0,15
4,2,2,1,14
5,2,3,0,13
1,0,3,0,15
1,1,4,3,16
1,0,3,4,0
1,2,2,9,14
4,0,3,4,12
2,1,1,3,16
1,0,4,0,13
4,0,4,9,15
1,0,2,16,14
2,2,3,0,18
5,1,1,3,15
1,2,1,1,15
1,1,4,3,16
1,0,0,6,0
4,1,4,3,12
4,1,2,3,18
0,0,0,10,13
6,2,0,0,20
1,1,0,3,13
1,0,2,0,15
5,1,3,0,0
1,0,2,16,14
6,1,3,0,13
1,0,0,4,23
6,2,3,0,0
1,2,0,0,23
1,2,1,0,21
6,0,4,1,14
1,0,3,6,0
1,0,4,0,15
1,2,3,0,0
2,0,0,16,15
1,1,1,0,10
1,1,2,5,0
1,0,3,0,16
1,0,1,9,13
1,2,1,0,0
1,1,2,0,0
1,1,2,3,18
1,0,4,1,14
1,1,1,11,5
1,2,3,0,0
1,1,4,0,16
1,1,3,6,13
4,2,2,7,12
2,2,4,0,14
3,1,1,0,10
1,1,3,4,13
6,0,3,0,0
4,0,3,4,12
4,1,2,6,12
1,0,2,6,0
1,1,3,3,13
1,1,3,20,0
6,0,3,0,16
1,1,1,3,14
0,0,3,4,14
2,0,3,5,14
2,1,3,0,16
3,1,4,2,14
1,2,1,0,20
3,2,2,0,15
3,1,0,3,16
3,0,3,0,14
6,1,1,3,15
4,2,1,11,14
4,1,2,6,12
1,0,3,0,16
0,1,1,19,3
1,0,3,0,15
1,2,2,0,0
2,0,4,1,15
0,0,4,0,13
1,2,1,5,0
5,0,3,5,13
1,2,0,14,0
1,1,4,3,21
1,1,1,0,11
0,1,1,11,12
0,2,1,10,13
1,0,1,0,14
1,1,3,0,0
1,2,0,0,23
1,0,1,0,20
2,1,3,4,14
1,1,4,0,19
5,2,4,4,12
1,0,4,1,14
4,1,2,11,13
4,2,4,1,15
0,1,1,11,12
1,2,3,11,0
5,0,4,10,14
1,2,2,0,14
3,1,2,17,17
1,1,0,17,18
1,1,4,0,3
1,1,2,1,0
4,1,2,0,18
1,1,1,3,19
1,0,3,12,12
4,1,1,3,17
1,1,3,20,0
3,0,4,4,14
1,0,2,6,0
4,2,4,0,12
1,0,2,0,15
1,0,2,0,14
3,1,4,2,14
5,2,3,10,12
1,2,0,10,0
6,1,2,3,18
1,1,2,0,0
4,0,3,0,5
2,0,1,0,13
6,0,3,5,0
3,1,3,4,13
2,0,3,7,14
1,0,0,1,1
1,1,3,0,5
1,1,3,11,23
1,2,2,8,13
1,1,1,3,10
5,1,3,0,14
0,0,1,0,13
5,2,2,11,13
1,0,4,0,13
1,2,3,11,0
3,0,3,0,12
4,1,2,3,19
1,1,2,1,0
4,0,4,12,13
3,0,3,9,13
3,1,1,0,11
1,1,3,0,20
2,0,4,12,13
1,1,3,11,0
1,0,2,5,0
1,1,1,3,23
1,1,0,3,13
1,1,0,3,21
1,1,1,0,15
5,1,3,0,0
2,0,4,6,0
5,0,2,0,15
1,0,1,9,13
1,1,2,1,14
6,0,1,14,13
3,0,1,18,13
1,1,0,0,23
1,0,0,10,0
0,0,3,15,14
4,0,3,4,13
1,1,4,0,5
2,0,3,11,13
0,1,1,1,14
4,2,2,10,15
1,2,2,6,12
1,2,3,0,12
5,0,1,0,15
5,0,4,1,14
1,1,1,3,18
1,1,0,0,14
1,1,3,3,12
1,0,2,8,0
6,0,3,11,23
5,0,4,7,13
0,1,2,3,14
1,0,3,0,0
1,1,2,1,14
2,1,2,3,14
1,1,3,3,19
1,0,1,0,15
1,2,1,8,13
1,2,3,7,0
6,0,3,0,14
1,0,3,0,14
1,1,2,16,5
1,2,2,0,14
1,2,4,1,14
3,1,2,0,0
5,1,4,19,3
5,1,4,0,3
3,0,3,7,13
6,0,3,0,0
4,2,0,0,14
1,0,4,18,14
6,2,3,5,0
6,2,3,15,14
0,0,2,7,13
1,1,1,0,14
1,1,2,0,18
1,1,3,17,18
1,1,2,3,18
1,2,2,0,15
6,1,2,9,6
1,0,3,0,16
1,2,1,9,14
1,1,3,0,11
3,1,3,7,13
1,1,4,0,13
1,1,2,1,14
2,0,4,12,13
1,1,1,17,17
1,1,2,7,0
1,1,4,3,13
5,2,3,0,14
3,1,1,3,14
1,0,4,0,0
0,1,1,0,3
1,2,4,9,12
1,0,1,10,14
6,1,4,1,14
1,2,2,5,13
0,0,4,0,14
1,1,3,8,0
1,1,3,0,13
3,2,3,0,15
6,1,1,0,13
1,2,3,11,23
6,2,3,0,14
6,1,3,5,13
1,1,4,0,19
3,1,3,3,13
5,1,3,0,14
0,0,1,1,14
4,1,2,11,13
1,1,2,6,0
4,2,2,11,13
1,0,1,14,5
1,2,3,9,0
2,1,3,4,13
3,2,0,0,15
1,2,3,0,23
0,2,3,0,15
4,2,2,1,14
5,0,2,0,14
1,0,3,0,14
0,1,3,17,18
1,0,2,0,14
5,2,3,4,14
1,2,1,0,5
1,1,2,3,14
5,0,2,15,14
2,1,3,4,13
2,1,1,0,15
1,2,1,1,15
4,2,4,0,12
3,1,3,0,14
1,0,2,9,0
6,1,3,4,14
1,2,4,0,19
1,1,3,0,12
1,0,2,5,0
1,1,2,14,0
1,1,4,0,15
1,1,4,3,12
1,2,4,1,15
6,2,3,5,0
1,1,1,3,19
5,2,4,0,13
1,0,3,16,5
0,0,1,1,15
1,0,2,16,15
3,0,4,0,14
5,0,3,18,12
0,1,1,11,12
1,1,3,0,15
5,2,3,0,13
1,0,2,9,0
5,0,4,10,15
5,1,3,0,14
1,1,3,20,0
1,1,0,3,23
1,0,4,0,5
0,0,3,0,14
3,0,0,10,0
1,2,2,0,20
1,1,3,0,0
1,1,2,12,12
1,1,3,11,0
6,2,0,10,14
1,1,3,17,4
5,2,0,1,14
1,2,1,0,5
1,2,0,0,0
1,1,3,17,4
1,2,0,5,0
1,0,3,0,16
1,1,3,17,4
3,2,2,0,0
5,1,4,19,4
1,0,2,8,0
2,0,4,6,0
1,0,3,0,13
1,0,2,14,4
1,2,3,4,12
3,1,2,0,5
1,1,3,3,8
3,1,3,3,13
2,0,3,7,14
1,0,3,15,14
4,2,4,12,12
1,1,2,0,0
1,1,2,17,17
2,1,3,3,14
6,2,2,9,0
1,1,1,3,13
1,1,2,20,0
4,0,4,0,5
3,1,2,0,0
1,0,4,1,14
1,1,2,3,17
6,0,3,16,12
5,1,4,3,13
0,0,1,7,0
4,0,3,4,12
4,1,2,6,12
3,0,2,5,14
1,1,3,4,13
1,0,2,0,0
4,0,4,12,14
3,2,2,7,14
1,1,1,18,14
3,1,3,11,13
1,2,3,0,14
1,1,3,17,4
1,1,2,7,0
1,2,2,0,18
4,2,3,10,13
2,1,4,0,13
1,0,0,10,0
1,2,3,0,12
6,0,1,0,13
4,1,1,3,16
1,1,2,3,15
5,2,4,4,12
4,2,2,1,14
1,2,1,0,14
0,2,3,5,14
1,2,2,0,14
1,2,2,0,16
4,1,3,4,13
6,0,3,5,0
6,0,4,1,15
1,2,2,0,16
1,1,0,10,0
0,1,3,0,14
1,1,2,0,0
1,2,3,0,16
6,0,2,14,0
1,1,4,16,5
3,0,1,0,0
2,1,2,3,16
1,0,3,0,0
6,0,1,10,14
6,0,3,0,0
1,1,3,8,0
3,0,3,6,13
0,1,1,19,3
1,0,3,9,13
1,0,4,12,13
3,0,0,1,14
1,2,0,0,19
5,2,3,10,12
1,0,0,0,0
1,2,0,1,14
1,0,3,6,0
6,2,2,12,12
1,0,2,10,0
6,0,2,0,15
6,0,3,5,0
6,1,3,7,13
5,1,4,0,4
1,1,3,0,0
1,1,0,1,14
1,2,3,11,23
0,0,4,0,14
3,1,1,0,10
1,0,0,10,0
1,2,0,10,14
2,2,3,4,13
1,2,0,14,0
1,2,0,7,0
4,2,4,4,14
5,1,4,4,13
3,1,0,4,23
2,1,2,3,18
1,0,3,0,20
5,2,2,11,13
2,1,4,3,15
1,1,4,3,16
1,2,1,10,14
1,0,3,9,14
1,1,0,0,14
2,1,4,13,7
1,1,4,3,15
1,1,3,20,0
1,0,2,0,15
5,0,3,0,0
1,2,3,0,5
2,0,3,0,15
5,2,2,11,13
1,1,2,3,19
1,2,3,0,23
1,2,4,5,0
1,0,4,5,0
1,1,0,0,23
1,1,2,0,15
0,0,3,4,14
1,1,4,2,15
1,1,2,0,0
1,1,3,20,23
3,2,2,0,15
1,0,2,16,14
0,0,0,0,5
4,1,2,11,13
6,0,3,0,0
3,0,3,7,0
2,2,2,7,14
1,1,2,0,5
3,1,1,17,17
2,0,4,14,0
2,2,2,18,13
6,2,1,0,15
1,0,3,11,23
2,1,1,3,19
3,1,4,2,14
0,1,1,1,14
6,0,3,15,14
1,1,3,0,0
1,2,3,7,0
5,2,2,7,14
1,2,1,0,0
2,1,4,0,13
2,0,3,5,13
0,0,2,8,13
1,1,1,11,14
6,0,0,10,13
5,0,3,0,16
0,1,4,3,13
5,1,3,0,15
1,2,3,14,4
1,0,3,4,0
3,0,0,10,0
1,1,4,0,14
3,0,0,0,23
4,0,3,0,15
1,1,3,3,16
3,2,0,0,18
4,2,3,4,13
3,1,2,5,14
1,1,4,2,15
1,0,1,10,0
6,2,3,0,16
3,1,3,4,13
3,1,2,0,18
1,1,3,3,16
1,2,1,16,14
6,0,3,0,0
3,0,2,10,14
3,2,1,8,14
1,0,2,0,21
1,1,2,0,0
4,1,4,0,16
1,0,4,1,14
4,1,4,0,13
1,1,2,1,0
0,1,1,11,12
1,0,1,16,14
3,0,0,6,0
2,2,4,4,13
1,0,4,1,15
1,1,3,0,0
2,0,0,14,0
0,1,2,3,18
2,1,1,0,3
3,0,1,0,5
1,1,0,0,0
4,0,3,4,12
2,1,3,17,17
1,1,0,4,0
1,1,2,1,0
6,1,3,3,17
1,1,2,3,14
1,2,4,0,20
1,1,1,20,0
2,0,2,8,13
2,1,4,0,14
1,0,3,12,12
1,0,2,8,0
2,1,4,1,15
1,2,4,0,20
4,2,1,11,13
6,2,1,7,0
1,0,2,8,0
3,1,2,3,10
6,2,2,7,0
6,0,3,0,0
1,1,4,3,8
6,1,4,0,19
0,0,3,0,5
3,1,4,0,14
6,0,3,14,5
3,2,2,0,0
0,1,3,0,14
3,2,4,0,14
3,1,0,0,0
4,0,4,0,14
1,2,3,14,0
1,0,2,0,0
3,2,1,1,14
5,1,4,3,15
5,1,3,0,0
0,1,4,0,13
1,1,4,3,13
1,2,0,14,0
4,1,2,3,19
1,1,4,0,16
1,0,3,8,13
1,2,2,16,13
5,2,3,0,14
1,2,4,0,14
3,2,3,10,13
1,2,2,0,15
4,2,2,0,15
6,1,1,0,14
1,2,2,0,5
2,2,3,0,15
1,1,0,5,0
6,0,3,0,16
4,1,2,0,19
1,0,2,0,0
1,0,1,12,12
1,1,3,0,15
1,0,3,0,16
6,1,1,0,14
1,1,4,2,14
1,0,1,0,14
1,1,1,3,17
0,0,1,11,12
0,1,3,0,11
1,1,1,3,17
1,1,1,3,18
3,0,4,0,14
6,1,4,1,14
1,0,4,14,13
1,2,3,0,23
3,1,1,6,13
4,0,3,10,14
1,1,2,1,0
3,2,4,0,14
2,1,3,5,13
1,1,2,0,18
6,1,3,0,12
1,0,4,15,15
2,0,3,4,13
1,1,0,20,0
1,2,3,0,14
4,2,4,0,13
1,1,1,3,18
1,1,3,15,14
5,0,1,18,13
3,0,2,4,14
3,0,3,0,15
6,1,2,3,18
1,1,0,0,23
2,2,4,0,14
0,2,3,10,14
1,2,2,0,23
1,2,4,0,5
3,2,3,5,13
1,2,2,6,12
1,0,0,6,0
1,0,3,11,23
1,0,0,1,1
3,0,3,9,13
1,1,2,0,18
1,1,2,0,0
1,1,2,9,6
1,0,2,9,0
1,1,4,2,14
3,0,4,10,13
0,1,2,3,14
1,0,0,0,0
1,1,4,3,19
4,1,2,11,13
3,1,0,1,1
0,0,1,11,12
1,1,2,0,15
1,1,1,3,23
6,1,4,3,19
1,0,4,0,0
6,2,2,16,13
1,2,3,0,16
5,1,3,3,14
1,1,3,17,18
4,1,1,11,13
3,2,1,0,14
1,0,4,0,0
2,0,0,14,0
5,2,1,16,14
4,1,2,6,12
1,2,0,9,14
1,0,3,11,0
1,0,1,0,13
2,1,1,17,4
1,0,1,8,14
3,0,2,0,19
1,0,0,0,19
1,1,2,3,19
3,2,3,4,13
1,0,1,0,0
1,0,3,0,0
3,1,3,8,13
2,2,3,15,14
1,0,2,0,0
4,2,3,0,15
1,1,2,6,0
1,1,0,1,14
1,2,2,9,0
5,1,1,0,13
5,2,4,12,13
1,1,2,0,0
1,1,2,17,18
5,2,4,0,13
1,0,2,6,14
1,0,2,0,16
1,1,4,0,14
6,0,3,15,14
1,0,4,0,5
0,0,2,9,13
5,1,3,0,14
1,1,4,3,20
1,1,1,20,0
1,0,2,0,0
1,1,3,17,4
5,1,3,0,14
5,2,1,0,13
2,1,3,0,19
1,1,3,3,17
4,1,2,0,18
1,1,2,3,19
3,0,1,0,14
1,1,1,17,4
1,2,2,0,0
1,2,3,0,16
1,2,4,5,0
4,0,3,10,13
1,1,2,0,0
1,1,4,1,0
6,2,3,0,16
1,0,2,8,0
1,0,3,0,15
5,0,3,4,13
5,2,3,0,14
1,0,0,0,14
3,1,3,15,14
1,0,3,5,0
4,2,2,0,15
1,0,4,0,13
1,1,2,0,19
